filename,raga,rmse,chroma_stft,spec_cent,spec_bw,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18
Jaya Jaya Janaki Kantha.mp3.mp3_chunk35,Nāṭa,0.06262469,0.2664161,1358.3487685524685,1536.2171372054966,-246.22246,139.34955,-31.231884,41.439507,-2.6600924,10.393493,-18.019556,3.5958498,-14.502563,-3.8054426,-13.035985,-6.217751,-3.0023942,0.06115978,-4.685595,-2.6079905,4.6721263,-4.8291416,0.695728
Jaya Jaya Janaki Kantha.mp3.mp3_chunk36,Nāṭa,0.069190025,0.284508,1491.0583853072408,1551.9678535051298,-227.20879,136.80254,-41.605953,40.006832,-1.9632181,7.2302327,-23.64662,5.889152,-26.726082,0.95069987,-11.351658,-8.30797,1.671204,-3.110934,-8.563376,0.14510721,-0.35599178,-9.734027,0.7962892
Jaya Jaya Janaki Kantha.mp3.mp3_chunk37,Nāṭa,0.08821344,0.35828012,1629.4969543540215,1529.2609978177272,-179.85089,139.20428,-55.76167,50.87496,-1.1594218,6.27931,-17.631773,7.792651,-26.635567,6.148163,-9.822082,-10.320485,6.1172686,-7.503169,-9.814164,4.8278837,0.26349792,-8.120123,4.5031724
Jaya Jaya Janaki Kantha.mp3.mp3_chunk38,Nāṭa,0.085878074,0.3497923,1598.390622443415,1498.4492817868556,-184.23097,141.43095,-56.969803,49.655365,-2.5280986,5.1949515,-15.621187,5.0162673,-25.770103,6.0172315,-7.6933513,-10.325735,4.102031,-7.201506,-8.324647,5.486172,2.2450056,-8.848405,2.058801
Jaya Jaya Janaki Kantha.mp3.mp3_chunk39,Nāṭa,0.064195946,0.312452,1408.6078130436229,1465.801563580758,-233.80486,144.95415,-46.217545,40.369045,-1.7243539,6.5376444,-17.172491,2.2439113,-23.544903,0.412232,-9.895544,-8.368192,0.60108936,-5.820648,-7.6209054,3.0202155,3.8342655,-9.250923,-0.76028025
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk1,Sāma,0.06427724,0.25676164,1641.9428958705737,1551.8142191095053,-252.18001,118.44376,-43.365593,41.53177,6.2510734,-10.959596,-22.582552,9.214989,-26.928642,5.7214947,-11.432229,-17.144785,0.74436414,-8.289166,-7.632653,3.263462,1.6332879,-9.152094,-0.6520787
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk2,Sāma,0.081582755,0.27617574,1618.2183555702723,1541.8313198809847,-211.24117,127.71751,-47.725403,44.829468,1.2377843,-3.5299697,-22.359364,11.3977785,-22.679749,5.307909,-10.480026,-14.247796,-1.5255976,-4.1878614,-6.045138,4.4721084,6.054916,-9.599116,-1.9210424
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk3,Sāma,0.086987324,0.29207534,1623.5274847216433,1533.0229741427086,-195.08098,132.63739,-52.429882,44.022724,-0.7838602,-2.8342578,-23.42365,12.606438,-26.201147,4.057214,-9.804444,-13.58128,0.2611802,-3.1846602,-6.272464,5.0302734,3.9063444,-11.693626,-1.3370275
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk4,Sāma,0.084518164,0.31125966,1622.9396900950244,1522.677825737712,-192.31671,134.82631,-56.754597,46.269714,-4.4305086,0.029695516,-24.016422,11.305494,-26.519981,3.2350376,-11.570449,-12.162282,0.21381797,-2.9914923,-5.057305,3.2535317,2.5055172,-10.666235,1.5865831
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk5,Sāma,0.08407718,0.3236555,1614.4173835817182,1544.5599281695684,-187.18878,136.0835,-54.606617,44.551483,-8.38636,1.682179,-23.609953,11.225405,-25.93794,4.6978035,-11.430382,-10.39085,-1.1423492,-3.4130433,-3.8126338,2.7261553,3.347412,-9.471672,1.660468
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk6,Sāma,0.08434957,0.32129982,1614.3504693651346,1562.7522180562798,-187.00357,136.28783,-51.780857,42.14531,-6.496676,3.570125,-22.7296,10.329948,-27.019014,6.429202,-9.552998,-8.918405,0.83953226,-4.917271,-4.0593557,2.9169118,2.1738544,-10.4559965,0.3755584
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk7,Sāma,0.075915195,0.30270168,1536.8914163893558,1523.735915862505,-206.08557,137.70706,-50.216625,40.842903,-1.7661465,2.3494134,-20.397982,8.313598,-27.41044,4.0258937,-7.736759,-8.127152,2.1118133,-6.923255,-5.8506846,2.5099568,1.9038783,-11.685772,-0.7769132
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk8,Sāma,0.07083736,0.29795405,1491.8291207050818,1501.7273106858938,-216.43532,139.90674,-49.66631,39.28617,-0.7524044,-0.11258246,-19.28509,6.478531,-28.999716,2.650536,-7.8017125,-8.247943,2.2927053,-7.425606,-7.2302694,4.0917897,2.2717867,-12.7542,-0.8592429
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk9,Sāma,0.05598839,0.30861703,1353.287468153147,1462.7153948816801,-260.03018,141.75137,-36.49438,36.34464,5.2275767,2.967946,-14.474543,2.353538,-20.223183,-0.96561104,-8.9767065,-6.069771,3.3640788,-3.7127357,-5.144813,3.0604815,4.0263767,-8.25882,0.015024475
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk10,Sāma,0.060011204,0.2952845,1439.8613874852122,1500.5029676671816,-267.06802,130.70203,-37.470104,42.927116,6.8697286,2.2658467,-19.303297,8.732133,-20.39484,-2.697913,-11.433385,-8.049065,-0.89356774,0.094514355,-7.5006638,-0.4959608,4.777404,-6.763696,-0.9044282
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk11,Sāma,0.07446427,0.26653934,1693.8667960170428,1577.0374566565677,-218.25417,122.17034,-53.294384,45.589523,0.67891103,0.6242997,-28.95837,16.359106,-28.281837,2.0544777,-11.570088,-11.180895,-4.625125,-0.3579742,-10.72337,-2.524276,2.440686,-9.521632,-2.4429698
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk12,Sāma,0.07436848,0.2691119,1649.4600374161516,1574.7076053958922,-208.58994,124.443634,-50.031902,39.18094,2.7679121,0.18751432,-25.274319,13.149791,-24.25635,2.0237014,-9.861245,-11.652656,-2.547711,-2.564592,-9.992327,-3.461307,2.3001614,-8.374005,-2.5946007
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk13,Sāma,0.08672713,0.28925282,1605.2183367028501,1553.8846755124348,-192.478,130.41595,-51.208714,43.065105,2.7936153,0.5302614,-25.89064,9.7810955,-24.678263,4.407712,-12.5255785,-12.191425,-1.1893947,-3.5719628,-8.629316,-0.9427221,2.0421746,-9.416476,-0.6560345
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk14,Sāma,0.073712625,0.310394,1541.4856475530828,1517.22853230641,-211.0416,137.61038,-49.43991,39.72395,2.2691956,0.5942205,-21.994095,6.4601793,-26.167652,4.3269253,-8.280493,-9.001499,1.1177185,-5.840415,-6.247764,2.17759,1.2071058,-10.871427,0.7102364
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk15,Sāma,0.06981239,0.2820846,1490.238296747355,1495.308922780054,-226.80751,135.4991,-47.41719,36.429657,-1.4947978,-2.526384,-18.763441,8.382848,-26.612513,1.366103,-2.5824513,-7.154386,0.25997594,-8.449173,-8.405221,0.38444576,2.8634257,-8.883433,0.47084895
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk16,Sāma,0.09107054,0.26707274,1566.5422366261687,1537.2124510917906,-195.35149,131.03117,-51.06777,43.528618,-6.6814833,-1.3374385,-20.13183,11.1529665,-27.123041,4.9152474,-3.6774294,-8.060618,-0.2805008,-8.055265,-10.706392,-0.051641412,5.4123583,-6.584031,1.8051138
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk17,Sāma,0.09101388,0.28164893,1635.958899806028,1580.3185524338712,-185.51576,130.29166,-52.355457,42.503704,-7.6672025,1.5063299,-22.443197,10.76756,-27.494669,6.4279943,-5.793328,-7.9563375,0.6729031,-7.546887,-8.432771,1.9862741,4.188253,-9.286508,0.16030619
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk18,Sāma,0.086205,0.3072921,1655.7945594604541,1566.49649698627,-183.5508,134.7712,-55.97626,40.537678,-9.029263,4.6319046,-24.717594,9.7941475,-28.207,7.0364895,-6.580945,-7.389309,1.4974602,-6.8724284,-6.170234,3.2136424,2.0359907,-12.664065,-2.0496283
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk19,Sāma,0.08382783,0.32068238,1616.0602835745558,1548.861655367013,-185.1639,135.74379,-50.007675,40.296864,-3.9124658,2.151937,-19.922062,5.692432,-24.819529,6.598774,-7.3171773,-9.326796,3.2232518,-5.7724547,-5.084655,4.5882607,1.6211691,-12.178295,-1.4928997
Santhamu leka Sowkyamu ledu.mp3.mp3_chunk20,Sāma,0.070233315,0.3149202,1464.076273634992,1502.4128520015092,-216.40591,139.84702,-42.364914,37.187878,2.2074776,0.001971738,-14.177816,4.998182,-24.062784,4.0355678,-5.718594,-7.875263,4.326898,-5.2829037,-6.457233,5.0265284,3.6895041,-10.549712,-1.5514905
Sarasuda Ninne Kori.mp3.mp3_chunk1,Sāvēri,0.05091736,0.27551445,1520.3469399958092,1451.9522877082359,-263.283,134.57501,-54.716724,37.81252,-3.8950074,-12.04171,-13.7690735,5.5414243,-29.641174,-2.7657275,-15.286577,-16.884314,1.0485497,-11.051806,-10.911215,0.9425011,-0.309303,-14.342087,-4.3566523
Sarasuda Ninne Kori.mp3.mp3_chunk2,Sāvēri,0.06009204,0.29449847,1519.7700801050562,1457.026566389959,-232.64969,135.91563,-54.587208,39.616352,-7.136411,-5.2524014,-14.7128935,7.17838,-22.439005,-3.023984,-7.5314193,-12.495615,1.0982946,-8.753017,-8.282367,1.2027004,1.6144993,-12.713857,-4.625926
Sarasuda Ninne Kori.mp3.mp3_chunk3,Sāvēri,0.06731307,0.29459566,1530.4723173871052,1494.6136307920324,-227.44936,130.00172,-50.784973,45.526463,4.0251327,0.10171934,-19.706312,8.309266,-16.979244,0.022981342,-7.2311854,-12.516923,-1.7076513,-4.0723743,-6.192212,0.81155056,4.308031,-9.220761,-4.108329
Sarasuda Ninne Kori.mp3.mp3_chunk4,Sāvēri,0.073877305,0.28764388,1514.630424405068,1502.7002898955034,-222.52026,128.17738,-48.787014,48.16603,7.817995,2.3090565,-23.114433,9.354877,-16.678028,-0.6348074,-8.760036,-11.636483,-5.3464217,-2.1551015,-5.3364315,-1.0182573,3.7386932,-8.692652,-4.170573
Sarasuda Ninne Kori.mp3.mp3_chunk5,Sāvēri,0.08091062,0.29110014,1547.2473811536415,1519.6020828478165,-207.08478,128.86026,-50.196312,44.179535,-0.40917912,2.2493253,-21.161469,8.378347,-21.144463,-0.4684877,-6.2495923,-8.249317,-3.469312,-5.785191,-5.573509,-1.1342438,1.3483974,-11.023558,-4.3204403
Sarasuda Ninne Kori.mp3.mp3_chunk6,Sāvēri,0.07688532,0.30987233,1494.9128243181483,1514.993555660107,-216.15533,134.26537,-44.77679,45.381172,3.2637424,4.9088283,-15.871668,6.6742697,-19.170546,1.3637959,-7.270301,-8.073643,-0.62694764,-6.0810957,-5.4522986,0.6881254,3.67507,-9.053629,-3.2125444
Sarasuda Ninne Kori.mp3.mp3_chunk7,Sāvēri,0.07945308,0.3212213,1577.8113862979517,1522.8236506230862,-204.76746,134.03355,-50.176968,47.132107,-2.677934,5.3512836,-16.281895,10.336614,-19.012516,0.5084836,-6.665571,-8.397766,-0.97425187,-5.216645,-5.5833774,1.9818121,4.517951,-9.336715,-2.870973
Sarasuda Ninne Kori.mp3.mp3_chunk8,Sāvēri,0.08888485,0.30396882,1685.2202729896746,1560.4602728947123,-185.98334,126.56432,-58.10523,45.505928,-10.315176,4.9765825,-23.174294,10.598154,-21.131016,0.24757433,-5.4723825,-5.70758,-0.81969154,-6.02762,-5.8688555,0.30381006,3.0423849,-9.236272,-2.1410372
Sarasuda Ninne Kori.mp3.mp3_chunk9,Sāvēri,0.08870545,0.32642913,1543.3077240780804,1530.1921954835357,-192.05023,135.22531,-51.23053,45.584305,-5.125382,4.268428,-23.508984,5.927331,-24.30593,1.1466151,-10.740071,-7.7550325,0.7530473,-6.2198544,-6.643575,0.6189996,2.7036662,-8.869113,-0.43614334
Sarasuda Ninne Kori.mp3.mp3_chunk10,Sāvēri,0.09219834,0.35593668,1503.9232615150036,1513.4254964613237,-179.39014,143.7915,-51.133327,47.25508,-4.343381,4.3080935,-20.954456,5.2751646,-26.15949,2.950038,-11.297782,-9.15894,-0.11187153,-6.0810385,-6.8709283,1.5261943,1.7290905,-10.891458,-0.49358898
Sarasuda Ninne Kori.mp3.mp3_chunk11,Sāvēri,0.09658342,0.37046668,1583.6777112133175,1527.1566543781505,-163.38979,141.4085,-56.013042,49.58822,-7.4746723,6.5413785,-18.482718,6.375154,-22.876741,2.7242732,-6.080758,-6.088655,-0.35558248,-4.34767,-6.4863763,-0.023299415,2.2665324,-10.238354,-0.9453672
Sarasuda Ninne Kori.mp3.mp3_chunk12,Sāvēri,0.07717407,0.33236936,1463.9406312998315,1478.6162652180337,-213.38657,137.38257,-44.25849,42.669426,-2.3823519,2.8898616,-15.176463,4.8086324,-21.093548,-2.9683006,-4.0684114,-6.905727,0.09441515,-5.566104,-5.755351,1.6553015,3.9740334,-9.448248,-3.5246499
Sarasuda Ninne Kori.mp3.mp3_chunk13,Sāvēri,0.059090003,0.30421594,1371.8498320972462,1426.7300815343976,-257.72662,134.5074,-38.289074,38.69395,8.771639,-1.3404907,-14.229037,1.4077193,-20.55383,-1.7299114,-4.602744,-8.972486,3.0685446,-7.274396,-6.911597,3.5344446,2.7655678,-10.474739,-5.3260283
Sarasuda Ninne Kori.mp3.mp3_chunk14,Sāvēri,0.08022734,0.33593646,1531.6524414318512,1444.980734526837,-206.89584,137.24649,-55.69118,46.285763,1.8948196,-0.0015788359,-18.078566,4.9309835,-21.74224,4.5290947,-6.146088,-8.48343,4.0673113,-7.463843,-8.332577,2.345908,0.9430379,-11.07333,-3.1734116
Sarasuda Ninne Kori.mp3.mp3_chunk15,Sāvēri,0.09713536,0.35639605,1614.8718708479528,1482.7153029755107,-164.5434,140.53767,-62.674862,48.904503,-6.181878,2.8824375,-22.64742,7.0058384,-21.731329,5.4607415,-8.454681,-7.6126494,1.8458701,-7.602099,-6.8468165,2.2395792,0.9309188,-11.315031,-1.6396439
Sarasuda Ninne Kori.mp3.mp3_chunk16,Sāvēri,0.0985298,0.3563653,1572.2895360997877,1505.081367339204,-160.15341,143.5594,-58.927742,49.326904,-6.1825686,6.8108144,-22.939215,5.8257146,-22.178293,5.1952095,-10.215239,-7.2560153,1.2338938,-6.4919643,-6.494828,2.0503972,1.6797582,-11.572123,-1.4129236
Sarasuda Ninne Kori.mp3.mp3_chunk17,Sāvēri,0.094300605,0.33420557,1555.6963339429449,1512.6659424278537,-173.70609,136.78476,-51.599457,43.53678,-2.883334,3.296584,-16.843021,4.7009616,-21.562723,1.0566231,-5.6230702,-6.63103,2.5360544,-6.9016347,-6.397626,2.3002534,1.6610062,-10.215096,-2.8675148
Sarasuda Ninne Kori.mp3.mp3_chunk18,Sāvēri,0.09831655,0.3437233,1569.6999262165316,1508.7951800055316,-169.20679,135.96725,-53.084663,43.077045,-5.782998,2.9050603,-15.7787695,7.283411,-22.340687,-0.042276718,-3.3034372,-4.729628,2.5166085,-6.370651,-7.029789,1.2769021,2.5464098,-9.691496,-2.649296
Sarasuda Ninne Kori.mp3.mp3_chunk19,Sāvēri,0.09924631,0.34586945,1575.244160792462,1517.2831193464579,-165.63878,138.2973,-55.848515,46.748142,-4.8636227,6.9584084,-22.04615,7.764018,-20.214363,2.061753,-6.5919776,-6.3982167,-0.1957833,-3.8215108,-6.357569,0.08448697,2.241911,-8.941543,-1.0322961
Gnanamosaga Rada.mp3.mp3_chunk1,Gamakakriyā,0.04996188,0.22019202,1363.6494970291421,1376.6859538940719,-310.29987,132.46178,-54.410168,29.984648,9.437467,-15.674023,-13.967813,1.0248595,-36.45853,-3.3808897,-11.059,-16.581537,3.5035994,-16.779215,-13.2408495,-1.8359469,-5.1665697,-13.030157,-5.3064957
Gnanamosaga Rada.mp3.mp3_chunk2,Gamakakriyā,0.0498034,0.23832752,1357.5636571566142,1369.3612773942239,-299.01685,135.94432,-56.398315,26.06159,4.840991,-17.566875,-16.6099,0.16827288,-37.790417,-2.1880517,-11.310691,-15.951534,1.6952279,-21.067842,-14.236385,-1.1191313,-7.158702,-15.689779,-7.345939
Gnanamosaga Rada.mp3.mp3_chunk3,Gamakakriyā,0.0438133,0.27048874,1426.8071542742152,1419.4056937853268,-292.26346,138.22359,-56.81253,25.036493,-1.0755577,-12.915897,-15.03053,-0.2957088,-39.177902,-0.8749669,-12.644914,-12.467848,4.4567323,-19.996914,-12.106975,1.0233048,-5.084598,-12.90056,-6.135186
Gnanamosaga Rada.mp3.mp3_chunk4,Gamakakriyā,0.04742193,0.26566043,1391.6990284758506,1416.3647972929346,-297.7314,137.40149,-52.787613,28.32936,2.1516964,-10.801971,-13.051867,1.5318096,-35.87877,-3.4784691,-15.811193,-12.573906,1.7125813,-15.700379,-11.656955,-1.0292443,-1.8633462,-12.577275,-5.8426313
Gnanamosaga Rada.mp3.mp3_chunk5,Gamakakriyā,0.04856429,0.27151978,1419.3199926731836,1399.6777796177532,-282.893,139.80904,-59.0056,27.262707,-1.8569562,-11.277388,-17.504206,-1.9613978,-38.617107,-2.7439904,-13.791357,-12.471522,5.072868,-17.577257,-13.093327,1.2187314,-2.4050064,-16.420225,-7.323029
Gnanamosaga Rada.mp3.mp3_chunk6,Gamakakriyā,0.04784771,0.28930756,1520.0999736803892,1388.250006570357,-269.6812,137.29591,-67.771065,23.558464,-6.783952,-13.322341,-20.016611,-5.4308968,-39.348568,-2.559919,-8.165957,-12.0107975,7.694778,-19.524666,-14.244812,3.1010356,-2.4043248,-16.395607,-7.2474627
Gnanamosaga Rada.mp3.mp3_chunk7,Gamakakriyā,0.046655234,0.2827859,1485.2899112050447,1393.4805268733387,-273.64767,138.30205,-63.852123,24.05706,-6.088712,-14.691831,-17.70528,-2.00316,-40.301918,-4.500719,-8.49247,-12.08554,6.0241113,-18.303144,-14.812582,1.4710313,-2.7226338,-14.916902,-6.120553
Gnanamosaga Rada.mp3.mp3_chunk8,Gamakakriyā,0.041738205,0.29137564,1423.1037795040884,1391.0542626447345,-282.2976,147.69554,-64.93473,26.248392,-9.206233,-9.124235,-23.23719,-1.0076424,-43.21386,-1.7058767,-11.774965,-11.615083,3.980384,-18.088259,-11.567752,2.2613034,-4.4591436,-16.583824,-6.491491
Gnanamosaga Rada.mp3.mp3_chunk9,Gamakakriyā,0.04319187,0.27702478,1460.7062212319966,1383.613005699787,-294.26654,132.57031,-63.09184,19.625986,-3.7570257,-13.7031355,-23.006737,-6.372467,-35.135902,-7.340584,-8.095786,-14.662654,-3.1057692,-17.843386,-10.0113125,-0.7528945,-3.1995764,-12.86248,-6.737434
Gnanamosaga Rada.mp3.mp3_chunk10,Gamakakriyā,0.056945153,0.2593869,1581.505626623042,1423.248522517857,-278.3669,121.78131,-69.063805,24.494362,-14.593117,-13.716073,-21.32489,-1.7942679,-33.05232,-8.937578,-8.35108,-15.085829,-6.021794,-15.724209,-10.951937,-1.1811193,1.3921059,-10.145412,-6.7864714
Gnanamosaga Rada.mp3.mp3_chunk11,Gamakakriyā,0.06407301,0.2670093,1626.8338985403939,1417.6417733730586,-256.27133,121.157196,-72.56869,21.435772,-18.614468,-13.831173,-19.814653,-1.5965176,-32.70603,-7.292807,-6.4002075,-14.997415,-2.2100344,-17.55653,-12.122598,-0.24141105,0.003501585,-12.118414,-7.9453487
Gnanamosaga Rada.mp3.mp3_chunk12,Gamakakriyā,0.06497957,0.27219236,1567.0895138314554,1378.5166800225961,-251.43513,124.84618,-71.48756,14.985563,-14.047746,-16.232075,-20.656086,-4.048492,-33.217285,-8.330424,-4.479672,-13.294873,-1.4262935,-18.43929,-12.8757305,-1.8670406,-3.0841014,-13.670336,-7.6084666
Gnanamosaga Rada.mp3.mp3_chunk13,Gamakakriyā,0.07768525,0.24106593,1501.309575310155,1398.9806516927424,-251.40862,113.6144,-66.50581,19.967705,-4.900802,-17.493889,-24.47081,-5.0032034,-32.074547,-8.918462,-7.18745,-17.562141,-9.259874,-14.496641,-9.720486,-1.735265,-2.526532,-12.978606,-9.744494
Gnanamosaga Rada.mp3.mp3_chunk14,Gamakakriyā,0.08291975,0.24986716,1536.918597780382,1432.2764157744418,-236.69936,111.39736,-68.72262,18.302828,-7.578006,-17.261929,-28.228891,-2.2990477,-36.312054,-5.9973807,-5.411744,-18.451555,-10.064163,-14.945697,-12.22344,-2.258057,-2.134825,-14.310556,-9.080423
Gnanamosaga Rada.mp3.mp3_chunk15,Gamakakriyā,0.071908034,0.302591,1583.983176257553,1416.0720564910198,-225.98364,127.98631,-77.14829,12.385691,-17.857111,-16.132969,-31.85042,1.7820115,-42.12843,-3.036742,-3.968128,-15.130746,-5.253071,-16.508831,-16.724808,-2.536244,-3.3306348,-17.564304,-5.344737
Gnanamosaga Rada.mp3.mp3_chunk16,Gamakakriyā,0.064340785,0.29504305,1592.586528858523,1422.2964966249365,-247.40733,123.047554,-73.905235,13.574333,-14.728095,-14.947232,-29.517574,2.3216848,-39.099422,-6.595622,-7.026539,-16.781229,-5.3058243,-16.089361,-14.354415,-2.2877069,-3.3381257,-15.039099,-4.997714
Gnanamosaga Rada.mp3.mp3_chunk17,Gamakakriyā,0.06879719,0.27110276,1674.5338695530963,1465.975310528857,-249.78513,112.10439,-77.22392,16.178518,-20.34732,-11.190578,-28.652483,4.0339785,-36.626217,-8.153104,-8.512687,-15.031671,-7.7110825,-17.278042,-13.932036,-4.325737,-3.2885303,-10.962499,-5.3135123
Gnanamosaga Rada.mp3.mp3_chunk18,Gamakakriyā,0.06912805,0.21337125,1546.1505775968442,1481.33960823463,-284.80365,93.106865,-65.66917,20.11861,-1.7467967,-10.260154,-30.528776,1.1562303,-29.776976,-11.915365,-13.748512,-24.92043,-11.720611,-14.39962,-16.584835,-6.2990694,-5.1076684,-11.390582,-4.6545553
Gnanamosaga Rada.mp3.mp3_chunk19,Gamakakriyā,0.06790851,0.18389314,1492.3191180210463,1499.2370660483753,-306.09863,84.742645,-57.24712,20.824953,8.45129,-14.86339,-30.80788,-2.7056615,-31.721252,-14.74681,-14.083429,-29.190487,-14.753937,-10.612294,-16.519396,-3.5858934,-4.3665724,-13.737751,-5.594285
Gnanamosaga Rada.mp3.mp3_chunk20,Gamakakriyā,0.07132164,0.23491262,1667.626227573842,1520.3301725329907,-258.4695,93.93663,-69.19079,11.641526,-11.977985,-18.11748,-31.73544,-4.024388,-40.590622,-10.228171,-4.432892,-19.578989,-12.446422,-12.9421835,-14.651282,-4.1065807,-1.3644397,-13.897732,-8.055903
Gnanamosaga Rada.mp3.mp3_chunk21,Gamakakriyā,0.07455977,0.28298622,1740.4921505690888,1487.4092924269469,-226.93654,103.46154,-82.46319,8.504046,-30.010527,-15.9432535,-29.886099,-2.1072316,-37.75958,-6.2206964,-1.6194932,-14.957122,-11.498173,-17.414482,-13.893119,-6.4630957,-2.0474524,-12.618276,-6.515431
Gnanamosaga Rada.mp3.mp3_chunk22,Gamakakriyā,0.07453159,0.29891506,1736.0720369746482,1477.0461844953304,-217.32832,108.235344,-83.317955,9.032298,-37.00937,-13.0212345,-26.275034,-2.445843,-31.637474,-7.196899,-2.2384229,-13.853043,-11.756643,-19.790222,-11.525597,-5.122174,-5.648378,-11.687798,-4.727908
Gnanamosaga Rada.mp3.mp3_chunk23,Gamakakriyā,0.059387874,0.26517332,1782.7330984568105,1530.6312802042453,-248.65889,99.414276,-76.73482,12.027806,-27.351377,-9.519531,-31.332996,-2.8225486,-32.148067,-9.322229,-2.7087371,-14.72863,-13.809193,-16.143433,-10.321011,-4.473793,-3.5092475,-11.302358,-2.9767692
Gnanamosaga Rada.mp3.mp3_chunk24,Gamakakriyā,0.059122436,0.24344517,1900.4691102584704,1569.480494252694,-258.82776,90.34228,-85.44592,19.452145,-22.185764,-7.832571,-39.922592,0.80774343,-39.24012,-6.4463086,-4.4251237,-15.281206,-16.489708,-11.4250965,-12.391786,-4.2448945,0.30282304,-12.554398,0.48584977
Gnanamosaga Rada.mp3.mp3_chunk25,Gamakakriyā,0.061582047,0.25457945,1850.3875650173527,1525.4430149902546,-253.34798,93.21543,-86.10659,14.144438,-27.05229,-10.129319,-33.105415,-1.887252,-37.301327,-6.4663653,-6.102379,-14.860125,-12.881018,-13.561035,-12.000379,-4.7141995,-1.0011348,-11.094392,2.164566
Gnanamosaga Rada.mp3.mp3_chunk26,Gamakakriyā,0.064342424,0.28204918,1827.8522667399307,1487.2710289578415,-239.59131,96.71558,-89.30554,5.737926,-41.63171,-8.929842,-23.596506,-6.17056,-30.083664,-7.126917,-10.001334,-13.312774,-9.883463,-19.662853,-12.021158,-4.2467966,-2.448569,-7.5393896,5.4085264
Gnanamosaga Rada.mp3.mp3_chunk27,Gamakakriyā,0.058612816,0.25875893,1824.8582113222699,1535.816977703638,-256.41177,93.289955,-80.81173,8.770754,-30.341125,-8.287179,-30.406199,-6.4491086,-30.844578,-6.9387593,-9.316685,-15.343856,-12.789388,-18.163471,-11.523069,-1.9741421,-2.9848173,-8.58448,5.3028502
Gnanamosaga Rada.mp3.mp3_chunk28,Gamakakriyā,0.04661727,0.24367781,1798.0242567073103,1568.2399430265887,-282.4553,98.86675,-75.49175,16.118122,-17.58054,-8.476113,-41.36606,0.6219143,-40.250435,-4.379659,-5.5867395,-15.513702,-14.415804,-13.642518,-10.701427,-3.7133238,-3.6534863,-12.26749,1.1182646
Gnanamosaga Rada.mp3.mp3_chunk29,Gamakakriyā,0.052586015,0.26497912,1727.1323159422138,1501.942064643604,-267.36816,105.742,-78.87003,13.238731,-20.56775,-12.616687,-34.161343,0.1612051,-40.02911,-6.651151,-4.9656873,-13.657718,-10.123311,-15.507123,-12.690871,-5.800223,-2.5403283,-11.643289,-2.678111
Gnanamosaga Rada.mp3.mp3_chunk30,Gamakakriyā,0.052386913,0.25965488,1554.4262838563359,1418.3276644242312,-271.26428,120.79336,-73.78713,15.596711,-15.374179,-13.472465,-24.084965,-3.2747533,-37.00064,-7.475675,-8.100423,-13.077528,-4.741264,-18.949697,-14.445408,-5.254993,-2.512224,-12.399827,-6.067645
Gnanamosaga Rada.mp3.mp3_chunk31,Gamakakriyā,0.050286826,0.2655865,1454.5221441854933,1401.0281437432286,-270.2734,135.14737,-64.29731,25.641695,-6.575035,-14.006627,-14.590976,-1.2535865,-37.786045,-3.9823031,-11.263258,-14.339689,3.646408,-21.07515,-15.561829,-2.13654,-6.2215505,-15.239723,-7.402408
Gnanamosaga Rada.mp3.mp3_chunk32,Gamakakriyā,0.039550822,0.2614203,1252.1140430026637,1357.7927588262874,-313.70206,148.31401,-48.45682,32.84286,6.674287,-9.713271,-10.706589,1.0923067,-35.186474,-4.4959617,-13.047283,-14.384983,3.3172505,-17.219831,-13.677274,-0.15627079,-4.793418,-14.539796,-8.557169
Gnanamosaga Rada.mp3.mp3_chunk33,Gamakakriyā,0.020557202,0.25489256,1268.2395340749467,1335.4652078155173,-378.73972,137.86462,-38.64847,23.64399,8.175587,-14.010056,-14.424136,-2.903716,-19.69171,-12.38468,-11.870155,-16.065763,-9.259447,-8.962962,-7.9017744,-1.616882,0.15122244,-9.433431,-8.195093
